hash,purity,mistral,gemma,deepseek
8c433c12a15048cfc3be10fea9ff32bbc64edfcd,false,floss,floss,floss
8c53d5f2693c85b3434efa3fc5c5d83d13d8df69,none,floss,floss,failed
8c546712b47b373fe74f68a3c5055f09f2d7ba3e,none,failed,floss,failed
8c579674b7219966d7e0a595fe513206f5656c0a,false,floss,floss,floss
8c61fc28834ca3ebf0f1e736a8d1e4eef2891278,true,pure,floss,floss
8c6316b89deff0ffdbfb078d3877174da7cb423f,false,floss,floss,floss
8c6cb8b0ab9e89f9d575af829e0dd1dd9e82e401,none,floss,floss,floss
8c7817b8dbd96304aa6b9f945fb8f0770a032118,false,floss,floss,floss
8c7bc2fe8718d612fdbcf0f8b7e33554f17efcaa,false,floss,floss,floss
8c894eaa17199631f03e2752c9e5f10ad422839c,none,floss,floss,failed
8c89cc37cb7d03752a57da8d396ef0c804f2d1cb,false,floss,floss,failed
8c912df4591f5054a574b55be9b57d0b9157319d,true,pure,floss,floss
8c9b0d1dffd2debaa111c9261b864fa2ef728bd7,true,pure,floss,floss
8c9e8f8e9d2f21e9fbf8198d06199539b473249d,none,floss,pure,floss
8ca30ecef586917cddd2f1ffa5a35fe49ffd6066,false,floss,pure,pure
8ca91af6893907dbf909c9659fc5b602be786659,none,floss,floss,floss
8cb81f74a8042c2e7b19691597a3b35154bdfc4e,none,floss,floss,floss
8cc192ff8a1ce72f87c1c5cee88b89c8723f6ebf,false,floss,floss,floss
8cd4dcd2117b42de75958573c6cb7b98f02ba71a,false,floss,floss,floss
8cefd92fa0ef9c88e3ee323fdcd9727a90dcfd86,none,floss,floss,failed
8cf252a4e96725becebd11b17151c3b5dfe00095,none,pure,floss,floss
8cf9a30c5e6846be88c292a3960b01baa8a77f04,false,pure,pure,floss
8d1cbf58ea47ea829eb4c7ea76572dab36a10d69,true,pure,floss,floss
8d22d9fd1842c59ea65a3793aceb5a78c5852351,false,floss,floss,floss
8d2e10a015e05f711d0f698702e65890cc03e0ef,false,floss,pure,failed
8d2f2fd21ec54e074b5abca3e14fea5abd424d0a,none,floss,floss,floss
8d3071343de3ed74800efcb4a8de964d7e87320b,none,floss,pure,failed
8d3b8f45f46add83745bef69e0ddaa05ca05a4fe,false,floss,floss,failed
8d4765a3c831260e18f8a5d4935b4025846cc573,true,floss,floss,floss
8d4a262075876c05bc25328705bf06605e1efa84,false,pure,floss,floss
8d6168f1e152fa1c2cdb00caa61ec13e5d7e9dec,false,floss,floss,floss
8d628ca08c3870481a62df7e32d433550163355c,none,floss,pure,floss
8d63e0a717b5a01a2f6c42459cd221974a02f07c,false,floss,pure,floss
8d7c608bac9440911f4803db04f306f0616f2a22,none,floss,floss,failed
8d7cc2550fabef3a8a9f75d4cfddd4cd4eea0b72,false,pure,pure,floss
8d8ebbac363bdc7ba4a1e39fd1a59110169bd2a7,none,floss,floss,floss
8d9d83e92a762c46fb22a3737d85004021717a6e,none,floss,floss,floss
8db70007843cc5ba2becccfb64ad909a5792b5a9,none,floss,floss,floss
8ddb32cc24968b53d0b718390024f1ac13782377,true,pure,floss,floss
8de8d4c62713c0cc80839b4d24cb1bc011040587,true,pure,floss,pure
8df02577158aa20afe557982b718ec99d4cee4db,false,floss,floss,floss
8df7151d15cedfffd4d934f0d2108f880eae778f,true,floss,floss,floss
8dfe46bfba3a86cff9ee6d519fa83f9852c0f4fb,true,floss,floss,floss
8e06b8e4ff3b0d9650c1dadaf88c877d4c925b65,none,floss,floss,floss
8e172c8563a995808a72a1a7e81a06f3c2a355ce,none,floss,floss,floss
8e180e8764d2dffd6c71ca399b51c24dcee268d6,false,floss,floss,floss
8e26756ccecc457efb63fd719b153e272ed23218,none,floss,floss,floss
8e29b82d6daa689f07a8318bf194c8fb17133c95,none,floss,floss,floss
8e2c4056caffb9695fa7fdf3a90c1c4f056adb97,none,floss,floss,floss
8e2dad4510ab351652a96adcb74a34e01701834d,none,floss,pure,failed
8e344b3f917f457136a820d24f1c7f31333c3654,true,pure,floss,floss
8e50223bc01d390faf65ef3f67d42e279308b143,false,floss,floss,floss
8e5a67bfb24968ccfa3dcd8e9a57d08d10fd327c,false,floss,floss,floss
8e5e4a061935de44f8a29bc95714c22c74c51ef0,false,floss,pure,floss
8e61795dbffa298331386a3edaa96f17444f57e8,none,pure,floss,floss
8e6820ac6079cb287c1de9e061c567cf6d13f170,none,pure,floss,floss
8e69a5b99d0b23236ce523ca6cdc1de1445d2f5e,none,floss,pure,floss
8e7e0ef56670df203b47b0bf6425bc6ef7a9c0d3,false,floss,floss,floss
8e88410f050d6e67a5d53eb6ebc41ee259ec9eed,none,floss,floss,failed
8e89f95289e811d62bb814ca48acc38b74bf0b07,false,floss,floss,failed
8e8a4e26d86fb029de4bfdeccf3c489af7afb015,none,floss,floss,floss
8e8e14c6382bf54bf66e6b6ff89531fb7301798d,none,floss,floss,floss
8ea2d2a6a15bc1f791711d55b4345c233020d753,true,pure,floss,floss
8eccb80a317082897dc04d033fce500ac43e70aa,true,pure,floss,floss
8ecd8f45b534f30f5ec2264e7f85b149b643235b,none,floss,floss,floss
8ee23b8a68f70c1e1c559000871efb9550601c15,none,floss,floss,floss
8ee25a888f789de4d7811a0ba96faf8d27a6e8d1,false,floss,floss,floss
8eea3946cb80cfdd649cc22ea14d7897ed7b3c18,true,pure,floss,floss
8f000d273d0c6b786cf6b410d2a5cdbea7a25fa7,false,floss,floss,floss
8f2896d7b4beafeaa6fd9a603fc1edf031581ce1,false,floss,floss,floss
8f2cde0fc1532af5205e5647193b25874a321ea7,none,floss,floss,floss
8f2d45e6806589e065f8bd672ffba479c0c6f8e2,false,floss,pure,floss
8f3439e45a045da5cdaf824b9f12e4d6cdcd1678,true,pure,floss,pure
8f355ca2c25836784085f55eb464ad12ffaa1716,none,floss,floss,floss
8f5e4234d33f3daecbb372e1db8d6a2fc68c2982,false,floss,floss,failed
8f7348f717c64791d2c3d869f8e3d7bd884efd72,none,floss,pure,floss
8f915277aedc1376318279c07064843ccb18a3a5,none,floss,floss,floss
8f9f5b0065db47207d4541091bd197ec96f49890,false,floss,floss,floss
8fb64e420f06a953e95414413c2a4d0f05db130c,none,floss,floss,floss
8fbaf830e55af44d814556af20fd63a95fe215fa,false,floss,floss,failed
8fc150784f8060dc861101830931db99ad402562,false,floss,floss,failed
8fd5ed8014837ddccbb1d5dd794257038e052eec,false,floss,floss,floss
8fda9c757058bce25d04f8e6b4afa62c38cb911e,none,floss,floss,floss
8fe58cd63855348ea4fa789cc9e46a8b231d9ff0,none,floss,floss,floss
8ffe684d94a77ca10946f77a2863a82ee77a0dbc,none,floss,floss,floss
90074b924273976d742fec671f192e522b658ee8,none,floss,floss,floss
901194ae77358b49016a32e6c97e74a70cbbb261,none,floss,floss,floss
90170d1594c3a88f0a7b6a25da7161bb7af2e552,false,floss,floss,floss
9020411110deaa3cbcf4eee208ea988dbb7ee9cd,false,floss,pure,failed
902372aeae40d3bdcca2a9ce9c46f8023a5e7d29,none,floss,floss,floss
9035881e3d8bc714bcb3913ca2df05bdf6a9b8e5,none,pure,floss,floss
90489e439207056356f7052f3ecba294307d9dc8,true,floss,floss,floss
904cb5d10e0de1a6ca89249be8c257ed38a80ef0,false,floss,floss,floss
9062e47c431e291f8f234eb884dfa08a693c7eee,false,floss,pure,floss
9063ceabc9a41825a09db811f74821537dfe726b,false,floss,floss,floss
9072407bf651b52e6520c901f8ddd6db702dde40,true,pure,floss,floss
9075d8988d7d5f99e5358f4ade97e68f5758904a,false,floss,floss,floss
9076012e61a67f81134c5d0d51c7c8363c565ac0,none,floss,pure,floss
908520f09a46017e868cf2ca7827523a550a84eb,false,floss,floss,floss
9097e988bd4f1b8f53876fed1b1a7244740a43a8,none,floss,floss,floss
909b28a6df3f1b1295484f665e7126556af7f6dd,true,pure,floss,floss
90a49f9d5a93b4f54ca055a8b1dda837e667b368,none,floss,floss,floss
90af56352bc255e9af07b9d6ace2f9aa6adda3dc,false,floss,floss,floss
90b049500c6efda43b8bfa6588f4aa8a595030a3,none,floss,floss,floss
90bcfec45682a4af2f88359cd04d208506906a79,true,pure,floss,floss
90be0ef4736e69c68f5ab8161be413b5313ed528,none,floss,pure,floss
90c54d7094a4a1f2d7b018deaa9d28d62c451fb3,none,floss,floss,floss
90d6408d1287a3c2b7f2deca77bf932064667820,none,floss,floss,floss
90f7a179493cf896515263638ef6383ceaa541c8,none,floss,floss,floss
9104d9277cc21a06dbfc0f2429dfaf5b4aa7aa9e,true,pure,pure,floss
9107e2500b743c4e9d286c3faf5aeb280b8a3d81,none,failed,failed,failed
910b663b443505204e366292ba8a1c668c54d9ae,none,floss,floss,floss
9111b3c05bcd79798571f53d6fbba4c1e525d886,none,floss,pure,floss
9122a902fa165a88ffe36375784595426158eb8e,false,floss,pure,floss
912734ee3c9d8fe969c360158f2560f5f7fd07b2,none,floss,floss,floss
912fdb3ea4ff58ae9e1fe0c9b230ec76273ff601,false,floss,floss,floss
91311cef032ae0304d7f92b1ac84778682ed7ac9,none,floss,pure,floss
9138ce8a14924612c014da2b6e727b4117ba1a92,false,floss,floss,floss
915034433b925b6bc3903b22c8112113e42867f0,true,pure,floss,floss
9154a6fb7a6a4c0d1c5c91306e081fd9b159354c,none,floss,floss,floss
91554bc84b8a1f022f6430a8767739673ac60449,none,floss,floss,pure
916bb13677108a084e9d7f8fffc666c5d76cf091,none,floss,floss,floss
917c3a39c3512be79ae9c0fc5dca6a8705ad2e05,none,floss,floss,floss
9180272eb69e1749f7b8cf5a18e36e255e7d2013,false,floss,floss,floss
91971ca23c56a6e036a0b6868225c7b60f5c0e80,false,floss,floss,failed
9199f7ac9890594e589c96b0deb88d206dc3800c,none,floss,pure,failed
919a8964a83511d96766c3e53ba603e77bca626c,false,floss,floss,floss
919f3a4ca0864868ad4d6188ff14084710685881,none,floss,floss,floss
91a0574d0884d9d1041251a17f3277de258077ee,none,floss,floss,floss
91a92bff192810164d780ddac0dadead70706477,none,floss,pure,floss
91b5dd0e10802327406df84fdd66b5c3c40e7af4,true,pure,pure,floss
91b8b8df83d7d25fa89c347cc0074107add46417,none,floss,floss,floss
91bdf7fb4220b27e9566c6673bf5dbd14153017c,false,floss,pure,floss
91c8480933a42e15df91d3c2fecf7fee3deaa6c7,false,floss,pure,floss
91f1ce824e48e1f37dbe224b767cff4e87d309d6,false,floss,floss,failed
91f349b01798f417252f3689467ef89ebe05df87,false,floss,pure,failed
91f60f8e3f425f1af224c69217ad26d087fb28b4,none,floss,pure,floss
91fddde79a718b3223b5caa421c4112bf5744f69,false,floss,floss,failed
92147c3597308bc05e6448ccc41409fcc7c05fd7,false,floss,floss,floss
9214edbb8222e7daac225388f949e4976906fd7e,none,floss,pure,failed
9216170ac8852c28bcf4562d7bf5a02647ff5a36,true,floss,floss,floss
921749ddd419dc88d14800bb94d19b6177fbd3d9,none,floss,pure,floss
922ab7cc040092beb669d16d59f64cfbe44b1841,none,floss,floss,floss
92396054a43e3625005ba45228d29b5dace44421,false,floss,pure,floss
9244999d42d1092e3bf4095f1291a8bb1c6f3c50,false,floss,floss,floss
924c172316b817d047a74c07e276ecf61ce91062,none,floss,pure,floss
924e8d558daa013535f80ac94fe707b9a72a3385,none,floss,floss,failed
9258ac62a4f856c8ff48c9f8f07cdbec186a9744,none,floss,floss,floss
9261a857ec9e954e53adf06b011ec0c3e4a36bb6,none,floss,floss,floss
926776204b9dc18eedac34a749932c4b8f0510a9,none,floss,floss,floss
9278bccf45feae83b90923705be559f029c08372,none,floss,floss,floss
927a7e5afa18358174d244ec09d89d18b81e4a74,false,floss,floss,floss
927df1559e0596bff2799062e70d5db797007ec2,none,floss,floss,floss
92843c6efd80fd2ddbd69d41dbeb9c736e5a5963,none,floss,floss,floss
928af5b19b7388d7dbf7173efe5160e8af560a99,true,pure,floss,floss
9296507ea5c4682b5204b79bb78b10e95b18b7e1,true,pure,floss,floss
9299ddccac55d3560ac4ff472961c86c180d1b80,none,floss,floss,floss
929adc516289d5396234ecd180be45e8d249c449,false,floss,floss,floss
92a661379c9ab0a4cce26fb6ece6c1529f9158e5,true,floss,pure,floss
92a688e5b2938b7251441335a657df36bb5e9eea,false,floss,floss,floss
92a8a5eb9172dc7e31cf5a540a52940c37acdbb4,true,pure,floss,floss
92ba91de1483e64d173b135c73012851bd372cbe,false,floss,floss,floss
92cfd6ecb11532b8c171be3c2643adbaee0f93b7,true,pure,floss,floss
92d93309b4eca03e639a5b027e484ac52f049ef1,none,floss,floss,floss
92da3e2d60a37999110648528fc7cb7659dd66e6,true,floss,floss,floss
92f3e63ed38a8486f3090fa9d77604ed69b6c8f9,false,floss,pure,floss
9303136c9d4e5f8fedfac2cd3cf78c10b677298d,none,floss,floss,failed
9308159bc87d29c33e64dbcfcefa948d7f5643dd,false,floss,floss,failed
931613d63c765b00fe151bf11af60788262b4b43,none,floss,floss,failed
932de9c07f1e6a3adc0194b075185727d9a7bd5b,none,floss,floss,failed
93412c7344100ae154ac6aba6b391e130b1f4979,true,pure,floss,floss
93496e826e7382adf52a99d4df38e73a43f892de,none,floss,floss,floss
9350515844dfab23e6f97f0213795e8be10f9884,true,pure,pure,floss
9359e1e977361774daf27e80112774210e55baa4,none,floss,floss,floss
935bcf1e8732a4138c15205896945c2f02ddb844,false,floss,floss,floss
935ed9867b088e251ed7f2fd69d284a4510454d8,false,floss,floss,floss
93797d8d0b6decd23da91f5725a98d1d4ee8d2bc,none,floss,floss,floss
937adfa5b1bee9c0b2122d5682b9c754854fbec0,false,floss,floss,floss
937d1436a9b1720229d5438df2e58a1832a4b037,none,floss,floss,floss
938103972db05ebfb1fbf649a4b834113dd7c954,none,floss,floss,floss
938aa36e4fa9ae30a72f7cb817af503395ab258f,none,failed,floss,failed
93907d5f81e78d96bd9787711db1cf332b1c7287,false,floss,floss,failed
9395c9e3abfba6e142cd9b5fac2caec2c8c31001,none,floss,floss,floss
93b64f7b355a64d752e7f73d8ad4127004616c70,false,floss,floss,floss
93bbec026921e0aea4c4d3fb2c710f18ce54bcfe,false,floss,floss,failed
93bd89fbba7d76821d3d85ae371cb2e665176b6a,none,floss,floss,floss
93c085fdd6d9955e1034d0e68ee752a2e3f75bde,none,floss,floss,floss
93c7eb72fbbf93938043566dfc1707b6714f325b,none,floss,floss,floss
93c9d2844f7b1ce16d95b6e284552357d11aa934,none,floss,floss,pure
93ce4942004272f083274698c47aa27bd8bbc72c,false,floss,floss,floss
93d2a7aae27ec6fb915887d76bf20c47bffb7826,false,floss,floss,floss
93eae114eac566a9ed2da6275c147b66ca480305,none,floss,floss,failed
93ef5fa8492bfdb44f6a91edb34818fbfb35c9e5,none,floss,floss,floss
93f9ea3ff490ccc01deca583da2a62e702d4baba,none,floss,floss,floss
9400f52afc3cd2914cba5e9068850761c50cdb60,true,pure,floss,floss
9403948ef0fdd89f2d86866912ba2e8cf180b216,none,floss,floss,floss
9409d1de11fb1605631d9f4de84531534e459d5f,true,pure,pure,floss
941b2698ddc6a3271e57abfddd7cf4e674905035,true,pure,pure,floss
941e50af1787a4446f4ad77f306468fc91b47717,none,floss,floss,floss
94366cc8eab74954971c0f4e697934e4b73ec020,false,floss,floss,floss
943932182707a535e4db0e2847ee1fd56bb544a2,true,floss,pure,floss
943e6b242e2258d7a06da2a61382df3d193af2aa,none,pure,floss,floss
943e9b621902378327dc6721f28beaff67121b56,false,floss,floss,floss
9446653f57bfbf24c01e9451823948e596d37766,none,floss,pure,floss
9447c655c92f3008cd916c696076e6c6f1431418,none,floss,floss,floss
94600895d706d312ee9700b76b7c2fd2254bce0e,false,floss,pure,failed
9478cfcb9f5cd150fc6d89bde948231d725f0b91,none,floss,pure,floss
9483e147ec675c6024b5f1a55c799cc15aa2239e,none,floss,floss,floss
949ae30674b454d0ccc730e96f59367a2e59ddf6,false,floss,floss,floss
94a1ed5f6fa8aa28dc34b84d17e26517b48db788,false,floss,floss,failed
94a783acc2f3cc9abeae69693a5e1b224a4537fa,none,floss,floss,failed
94ae33721ca96aa482108ac32d85d444bc4b2320,none,floss,floss,failed
94c2a24b12456144d5da75cff8c8b8f58f972b2f,false,floss,floss,floss
94ca6aedbc4b389d53bb6c8e6f9568c5c8ccdbf7,false,floss,floss,floss
94cfa47e00e11a20009e987724d42f0ebd1b482b,none,floss,floss,floss
9500542944dbccf52cd2c643f15bab3c86d2860f,none,floss,floss,floss
952c6e536b90abe94874813030033975e33672a4,none,floss,floss,floss
9533c25ee1ba3e4ab15a7aa69fd7b3e23546a53f,false,floss,floss,floss
953c18df33ab3e009ced15a16785e2753843418a,true,pure,floss,floss
953fdb7be1b25b18b24070f2653556f6c6bcd81a,none,floss,floss,floss
9544daa34dde518e796fae38d1fb12e819c0eb15,none,floss,pure,floss
954621f8df0f6a2f5040dfa46e81f2f7ba00e48e,false,floss,floss,floss
954ec608a27f63e806eefd630325bace2b1adbb6,none,floss,floss,failed
9553dae93ba328f3538b213051d180c21717c158,none,floss,floss,floss
955425f0ba1e46c90cf011d3032218eb31111135,true,pure,floss,floss
9555ae3bc1287daa27151456a1f266bdc1640e51,none,floss,pure,pure
955999280cf49f1edb1c48454e9ccba759f2590d,true,pure,floss,floss
9561db559cbe69f1b6be4996295b661ab02c3790,false,floss,floss,floss
9562b9b69e08b84ec1e8e431a846548fa8a83b44,false,floss,floss,floss
956d95a56b9bd003fef82c67c576a6d1ae32d832,none,floss,floss,floss
9570775404e80771e2ab877824da6f23167872a8,none,floss,floss,floss
95720b442afaa08f90c7d130421e9912b68650d3,none,floss,floss,floss
9574ef562ec43fb11bc11bcdc5015dab63164588,true,pure,pure,floss
957ffa713db6e2e578e6fe072aa27b3777610a43,none,floss,floss,floss
957ffd30096a4309fc7da779d03086edb46e4fe3,true,pure,pure,floss
958b93aef8c618f985c5aaf24a1373908a882075,false,floss,pure,floss
959cf6bcb359fc8b4743037978e686409955ea4f,false,floss,floss,floss
959e1a22a0164db4c6347d43797e986d7d5a6d96,none,floss,floss,floss
95b43b195e4074533100f863344c182a118a8b6c,none,floss,pure,failed
95c453baae948d58111a3ee75fa8dd0efe01188b,true,pure,floss,floss
95c7be884f71de5ecbe6565f03f6bc10121b8dc5,true,pure,floss,floss
95c9199485c2733bb8a3102fc946da0acce26f42,true,pure,floss,floss
95d0b671d1af154eaf1c1e81992c7f3f51469eee,false,floss,floss,failed
95db50d540db529649b1f517284278432e604c5e,none,floss,floss,floss
95f94bde13225c2f330e783e9de6b256bef150bd,false,floss,floss,floss
95fb613bf996c715392f9aa1f491609b6acaeff5,none,floss,floss,floss
9600165c267b893dde0366ab3004abfd0c7f7a51,false,floss,pure,floss
960174da67eb6008c73340e61700ea34ec550a12,none,floss,floss,floss
9601e5189e28836a056c8579cf18520c3ea46bc0,none,floss,pure,floss
960e6f8e0adc6fe108f0a60a13a9a0b037505782,none,floss,floss,floss
961755f88043d3d19ee85ab54b8501f0b9c058bf,false,floss,floss,floss
961c29a28d27bc157d927bd40cb0b39be8ee1a43,none,pure,floss,floss
963edb4570af2bc6f8a8fffc3674ae68bced039d,none,floss,floss,floss
964679ad9a4d0f52c99c896a150672317ca8327b,none,floss,floss,floss
96491d806c07aba1aa15f934384cb4288863b466,false,floss,floss,floss
96504ea633323a7a5c6bb75d4973da5033382238,false,floss,floss,floss
9664266fb15f708dc8927be0097975e85144a727,false,floss,floss,failed
9670844b41d7263c217aa69b1bb916931fb285a4,none,floss,pure,floss
96aa6ff76f4b1d7832996df69609375604b5e541,none,floss,pure,floss
96b95a2908a608868b270e1fd9a3337dcef47a48,none,floss,floss,floss
96cd13570806d3c157549fa747bd5ced8a7566b1,none,floss,floss,floss
96d41f0e0e44d9b3114a5d80dedf12053d36a76b,false,floss,floss,floss
96d5fe6acf59edd0fdb9fc7080db026015be0e46,true,pure,pure,pure
96d7aeb57b5f03aa35e7db7c92770d86d853e608,none,floss,floss,floss
96e0bdbb582b11fa689800273c62cf5ea5833235,false,floss,floss,floss
96e10f91c531f3ecc2ec514ff5ebf3f94047b376,false,floss,floss,floss
96e11a9ca187d39c07a5da4d657a2843bff4aef8,false,floss,pure,floss
96e25bdbc5711d69edbf92bb4f341266bd175ed1,false,floss,floss,floss
96e5d3e199dbec5e646b1ab4d307a9313d17885c,none,floss,pure,floss
96e942c8d0728bd2631e23fc75aa4467d63cceb7,false,floss,floss,floss
96eb0a3c7627c9a0cd2adcc905541a424e50b213,false,floss,floss,floss
96ef514917e5a4829dbe864104dbc08a7d0e0cec,true,floss,floss,floss
96f5077523bcc133c7c7da1ea53397f29a4d6cbf,false,floss,floss,floss
96f717b7d5d9ba88338c59bcba9dbb4a0cb966ab,none,floss,floss,failed
96fc5df707d913f29bffb907df799f94b6ea2b78,false,floss,floss,failed
9714a7c817b64a3358f69e536535c756c5c6df48,false,floss,floss,floss
9715d220eac20f5f36c3ba52a2b9b04c23dbedf0,false,floss,pure,floss
97262f721fd127e3cec6cee2d111ad21106735ef,none,floss,floss,floss
9729bba337b854a97eaec5e4f2f5492b585ef556,false,floss,floss,failed
9735b58fdbdc3bae5df0c295b0a52b4d05b5d295,none,floss,floss,floss
973ef7e1672b16a2c1cf84ba06eacaef3049f673,none,floss,floss,floss
976649a289a4f3c333b7559242b249c67a2f2857,false,floss,floss,floss
9789c34b331d41190316c567c786c0a0922472b8,false,floss,pure,failed
978f8d5ef80ad53b56587c25dc1fd7f8fa085584,true,floss,floss,floss
978fe0271818cfabf5f23ac023900913f48a7283,none,floss,floss,floss
9797511c56df4e9c7db964a6b83e67642df96c2d,false,floss,floss,floss
979ce41ef44a0444188f73ab0ab4ce8253d1c3fe,false,floss,floss,floss
979f43da07f50287a464b42f22c2de167dd6eda8,none,floss,floss,floss
97a2685080f82a58b5b09284b01c0f7a3a9b1a7a,none,floss,floss,floss
97bcfd1d887db373f0fd1ca5e57829556913bbe8,none,floss,pure,floss
97ce381945677730642d8d7d1643caf9b54b2940,false,floss,floss,floss
97d667cb4c0d1721f03926fc9883d0fd2c0d9036,none,floss,floss,floss
97e8483779aa9b23246c3be86b28ce74b01cd6b5,true,pure,floss,floss
97f4d097783f145d2c957f6e9972b8b5d9c1c8d5,false,floss,floss,failed
97f9064d30e1fe56032c660ccc72a442be4227fa,none,floss,floss,failed
97fcab45c8e0507e77941bfcca4c19e37911dcc1,false,floss,floss,failed
9802a70f68cdcd239a9128f90f5d8f9a941168de,false,floss,floss,floss
980e4f05799a9f4fedecf57c05911ca5bf984a5e,none,floss,floss,floss
980f0a122357cacab6ecf32b831759d153c50995,none,floss,floss,floss
982ad121caee682dffb766b11fe642db98804f47,false,floss,floss,floss
9847781653cc0ce5313a39155dbf0740a5c12026,none,floss,pure,floss
9855f4d1441ac1e5dc7df19ebd0272e5f94e2aa2,none,floss,floss,floss
985e56feadf40234ebc19e74c9d0146cda65be2b,none,floss,floss,floss
986503c3a1e8395e1ae5df4ca2d0dd2fbdfe5fa8,false,floss,floss,pure
986fbdce3ee0222c0ef5bde7368eb79b7ba076dd,false,floss,floss,floss
9872b74ef20018e4e7645a8952fd7295e75764ad,false,floss,floss,floss
9874f160e6bc96b7e6b97ba2ad1614438591e378,none,floss,floss,failed
987c421e843b86ac4622070232a6db044dcb79e9,none,floss,pure,pure
9881ea6b3e4c48fab071bf3e1cf3535775adefa2,false,floss,floss,floss
988b916ddb8ba71243f4e3be651131d20d8af405,none,floss,floss,floss
988d8cf56c469075a6b91f827d5746a8639d8f67,false,floss,pure,floss
989820360de9986cab99c17920e114500d6bd9df,none,floss,floss,floss
98ae8e4f7e0f49d7025300b4c173d01718ac9aa4,false,pure,floss,floss
98aeaf670626da3a2faf49720efe8d71c9b83b8f,false,failed,floss,floss
98c0c2c118e4eea37d05e85b8321eade2730f0be,none,failed,failed,failed
98cfc8300fe1069cbc5ec70e8558716e7d085ad7,true,pure,floss,floss
98d74ed998706e9e047dc0f7886a1e9b18df3ce9,false,floss,floss,floss
98d7d0dc42da3075d0f4f3f9fc04e2dbf947fcbd,false,floss,floss,floss
98deebacb8478d93e9bca21d93121c6c04d54a38,none,floss,floss,failed
98fff8fe9984bdecc7f0a6f1aa593dd67d18686f,none,floss,floss,floss
990433fc3638de70af1820a8bf888291a952c9ff,false,floss,floss,floss
9916b51ced60fb05ee23d26cc11ebb3045e7c8de,false,floss,floss,floss
99268a99ac0517d0f1b82d9648017a805b0cb4b6,false,floss,floss,floss
9928378f50c041c0505204abef05cd2c227a9324,none,floss,floss,failed
992a81bb48e62466a456cb5d92d7cdbaaa805c58,false,floss,pure,floss
9930ab7f6ff9400d6e3aa36ce06c663ce09be633,false,floss,floss,floss
993167908d433c55a17a65b27e1b7d23a40545f6,false,floss,floss,floss
99391ac9fbafc66ca03ed5bed15e95f2a5870727,none,floss,floss,floss
99452483f8acbda786a7f7a72ee613d501d9010a,none,floss,pure,floss
9948bb5a50465e6d6dc801fada6c1d371a65d0d2,none,floss,floss,floss
99632b38dbc87bc3e706985bd887a3e0aa329e42,true,pure,pure,floss
9968898c6adc11d783dbfd7a2effd78ad8fe571f,false,floss,floss,floss
99801cc8b28d438e08c3b1f617fb06f35a2c63f9,none,floss,floss,floss
9987670225d4d568616795329a3d0e0eba129b81,false,floss,floss,floss
99937bde7b34e6ca1afdf82ac0583fba4166acce,none,floss,floss,failed
9996721118c082835ceece4b90fa094dc51532ec,true,pure,floss,floss
99a24260a672313b3558e05ecc380733e09d37a5,none,floss,floss,failed
99af2c33d35f9557c2f23e1abddd82d770e763d8,none,floss,floss,floss
99b10065195723f567a35134a72a1204b957d1b7,true,pure,pure,floss
99b7fbfaea7af348bd13c61cd16cb5a3c8dc509a,false,floss,floss,floss
99be3996a09404129b1fd17561722859038d401d,none,floss,floss,floss
99ca2f23d00ba349401c423d4fe5d01540c5e0f1,none,floss,pure,floss
99d226940e84e1526a2ee5e136696ff4ac3139e3,false,floss,floss,floss
99d550c559bde1fc67db64babd25ff35522710c4,false,floss,pure,floss
99e10776be32bb9f827c7d755f60ea2b554875bd,none,floss,pure,floss
99f69d9d9be4ab00942f23bc80c43e6d8372498e,none,floss,floss,floss
99fca02856cf0b297b02417f4fc7a7037a3cd91f,false,floss,floss,floss
9a0727a6c69bf62d4c9dfb95b59fb0ecc77009bc,none,floss,floss,floss
9a0a1ab6c97cd155f0b30e3ae3d2092002d769c8,none,floss,pure,floss
9a0bbc542b7dc73e30e6a648a82cf38ff2e39df9,false,floss,floss,floss
9a11e424efeaa67a5d0081a93319b5ed9fddc516,none,floss,pure,floss
9a2328db6ec4407fb2aaa1bc25314416f4aef745,true,pure,floss,floss
9a27107d07289a77f5c15b7bc4d67c2ead8d8007,false,floss,floss,floss
9a28cbc516d43a6085b8c400beb9855704591aa7,true,pure,floss,floss
9a290cb3219b227d246c449821bf56ca686f025c,true,pure,floss,floss
9a2a66e81a964db626ad17c1220e87b3796bce6e,none,floss,floss,pure
9a2d707f4517e78cc2cf0d138e6ebeb8f5765c34,true,pure,floss,floss
9a34ef8fd38cfbecb7615099d9482981c6df8e4a,none,floss,pure,floss
9a3ad2a64dcd259c8fb45acc3c4952818c176fe0,false,floss,pure,failed
9a41ef646e7390648f99a14a57e749a39cf38bfa,none,floss,pure,floss
9a537d1e39886689a253bb32ba25e2dd1a1bd6d3,true,pure,floss,floss
9a63d6f8cb734d99597c12263f232fc49604eeb0,none,pure,floss,floss
9a693cfadb97f9cf7d7a53e659d9489ca6c2fa0c,none,floss,floss,floss
9a6a8e5c8c8322fc07a3ba681e86c5cdb60210df,none,floss,floss,floss
9a76e646e6ead3f8e900123485d6768604b47630,false,floss,pure,floss
9a901a90e86bc9dde9ced06162bb55d5da9b7127,none,floss,floss,floss
9a9810a4c955c39a41135afc365cd5df6f532dae,none,floss,floss,floss
9aa1865489a160c2c008f194f1cd6abd619a7e0f,false,floss,floss,floss
