hash,purity,mistral,gemma,deepseek
503c0e42a4284160640de0d17fb1e4e561489ecc,false,floss,floss,floss
5057d6dffb994b4d1d02c05e06f679de8ef05ea5,false,floss,floss,floss
50709f0d2d5ca00e91ce4d45072be9bdd6669c53,true,floss,floss,pure
5086dcea7c1d4d0a935fcf6d4a91073d1bad2aed,true,floss,floss,pure
5091fe3783c8f265f475aef3a9499cf2a4111c4c,false,pure,floss,floss
50a416768b0a7efe99ed0a4d9f13c353d67b413c,false,floss,floss,floss
50bb76812cf2133da90f1d5b1ade2e578c8b95d0,false,floss,pure,floss
50ce9ccdc62e9d8eda613b16f8bc5cf375b900d7,false,floss,floss,floss
510130f5631bc1f5247994eb916da0e09ff74b96,false,floss,floss,floss
5115c106db198e684b47c614b237925c45c71da8,false,floss,pure,floss
5117a5d5baca409a0510dac61d479827920cdfbc,false,floss,floss,floss
511c51e4013a951c7de0519ddf078a9dcf407037,true,pure,floss,pure
5139afb6a600150b21ee745aead083e05561f7cc,true,pure,floss,floss
514732cfdf1c200d3e79dea7ea76e621f0507f59,true,pure,floss,floss
51511697254615b570f4162bbcd2baee23a234e9,false,floss,floss,floss
5160c916c90886f69023ddba0078a624e5cf202d,false,floss,floss,floss
516d6c675f9ae4ec64f4bbb1c88b36f2737fe4ad,true,pure,floss,pure
5197ca8f4cf1c2b657cc0cf8e2a6b76fe5499e6c,false,floss,floss,floss
51e489a1430cba40221449334135f60b09a70fe2,false,floss,floss,floss
520ed5bcddc401e27245b0ade9394cb6d8df5abf,false,floss,floss,floss
521a088865adb3a62a675836ff4d2b3f5bc71682,false,floss,floss,floss
521b36311ad23f3defd6abf36becda61388add9c,true,floss,pure,floss
522d0dd1e4e0b76cb36907d13595b31e231543d6,true,pure,floss,pure
522face545361739cc5d5104be9f6a8ac72405bf,false,floss,pure,floss
5242f7d4306f034f32e26834df06ff7fc85a3c16,false,floss,floss,floss
5250d7ffd2df9e75219ce5a544ae0209ba3446a4,false,floss,pure,floss
5283e35775455c53527b0cef55907ce0bcee2c0a,false,floss,floss,floss
5286e1dd817b36634626ccebed85473caafd464f,true,pure,floss,floss
5288d434b3b559c7006fa001a2dc56f4f4b2e2c3,true,pure,floss,floss
52a7fd7cf2dc660d50a8eaeb8175dbe928989772,false,floss,floss,floss
52c807b8fd6f24a3f2335db5f2d769b6a1dc79e0,true,pure,floss,floss
52d9c47b51d78de675f7e1ae5751117cd3058715,false,floss,floss,floss
52e7267b843b6a95dd6ed44e994d541d1e03c1cf,false,floss,floss,floss
52fb6a8444084dd558a8cbcc50016b1b2a7da366,false,floss,floss,floss
52fef2305d3b39f88ac026c66baacb006c6ab26d,true,pure,floss,floss
5306fe03b4adee023218c4a701635220222bc2a2,false,floss,pure,floss
533c43fd66a9e1fe9a0f9c1604d875f9802ca568,false,floss,floss,floss
535dd27988e40387d371f43a901fb8dfdcd6f999,false,floss,floss,floss
53967db60d4d445df212abd284b4b61b7aa11e9e,false,floss,floss,floss
53ae0fad04a03a85aac53ca473bca7221333bafb,false,floss,floss,floss
53c486d86ae7a1dd00adaae7c3a8c5bbca035b91,true,pure,floss,floss
53c71949d4a49d6062e43ff3b1a9ca3e94496cfb,false,floss,floss,floss
53f89740e94b7fe9a517d5858e438de3fd80a5f2,false,floss,pure,floss
540e9cf75243888f878760d5488dda3a0bcfdc86,false,floss,floss,floss
5416d01dccaca779f51582b394c79a58085a4dce,true,pure,floss,floss
5417f923b27d47d97f61c8b22b28c3081d2b7bbb,true,pure,floss,floss
541b18e0f093d98cca0be75232980bb340beacd9,false,floss,pure,floss
541e0b38d33c4035d1241ef8fe38a2c23e054454,false,floss,floss,floss
5420b7a2296d230e7fd5bc2f41fc6472a9c8b55e,true,floss,floss,floss
542a1a8ea05586a1784f461f1a3aeb76e090d0e1,false,floss,pure,floss
54626d76999dd3060c11bc03fcca57202a09f96c,true,floss,floss,floss
548051b7f88d5feb7cbb8990de266583918850b3,true,pure,floss,pure
5480710d9997681daaa970bf18f436078ce66284,false,floss,pure,floss
548ef438568fe3216e39235fc054202709c542ca,true,pure,floss,floss
54992c65298a93bfbb3a2e13f145afbd7070173a,false,floss,floss,floss
54b55b2797c703fb7e8766a8fb739c8c4a7e54e9,true,floss,floss,floss
54de771e643e9cc64d1f5dd28b5de8a9a91a219e,false,floss,floss,floss
54f1ec1ad95a7ca2f351193002cb8d06ff026330,false,floss,floss,floss
5501d644b9e0070513d9d77b0bdb4c9394bda984,false,floss,floss,floss
550870668a63d7730a788835b5e5cde76e99296e,true,pure,pure,floss
550b40461197fbd9d1e6dc7ba5cb6ade8d7be77f,false,floss,floss,floss
550bf19cb6dc9628ff1ad4d1cf726ee90d422d8e,false,floss,floss,floss
55449282b6c8214a54f85fec1df6776d7933ad52,true,pure,floss,floss
5545de32fa732c8722fefdf4071e5d3ae439c99c,false,floss,floss,floss
554d951560b128c9bae6266797d5fbe6d0065a1a,true,pure,floss,floss
55916cd7dac1dc3e490cb4847d3f12e2cb13bb24,false,floss,pure,floss
559483fa83ff96d0591c685129a6bfe1e8210571,true,pure,pure,floss
5595a24adf372acd4a2a3517cadee5f6ce32aac5,true,pure,pure,floss
55a6277bf25225cd3ad82eb9ce249845e8c0a78a,false,floss,floss,floss
55b180f06cdaac1b5c62a0921c927e76b82404e9,false,floss,floss,floss
55c9ef44d0e138be2c738e4bb3249bb48ebc8e29,true,pure,floss,floss
55e87c647e8af7d06dd1c596044d742da14ad6fc,false,floss,floss,floss
55ed1a45bf107803c0c38a35d14391ac34a05c8d,false,floss,floss,floss
564eff0edc3e22cb01d76f8a3e5d4273251c9de9,false,floss,floss,floss
566636440c99d73138b8bc00da26f8752f15733d,false,floss,floss,floss
567e0762975adbeb3fe9b99df18f3c7fe89aa974,true,pure,floss,pure
56997214b6c5c7f32095f6f85af82d18ebe53e90,true,pure,floss,floss
56ad76da5e6152df7a35d2494b053b3af9790714,false,floss,pure,floss
56afdbf975bb50ce60b663818d975957d7cdf286,true,pure,floss,floss
56e1ae774653206bfb2a52be284d2f0973df0876,false,floss,floss,floss
56ea8332253c0887fb637a117c30d23a89884023,false,floss,floss,floss
56f0cb225a5b645569fa845c9c02142c740f8049,false,floss,floss,floss
56f75ca26030051a17660d26b6d2e1b672871cf5,false,floss,floss,floss
57365338bff0d50c226bfe72875176f8406f2251,true,floss,floss,floss
576cdcc26f2e523ff4d7edca73f18d1274f8d2eb,true,pure,floss,floss
576ffeb71294cb8eb3beaa099192980172a88d07,false,floss,floss,floss
5798aeac3ebfd102094f6c208e6103e7db8ec9ed,true,floss,floss,floss
57998976f0024776bab6b2301f2436ea60e38fe0,true,pure,floss,pure
57ddc47e1b3ba61a0c59b2edf051f43a6f91d750,false,floss,pure,floss
57ead56f3bf03775ecc199de91477610d15c4a44,false,floss,floss,floss
57f8cb379daa50ebf6723f2ebf5309202ea71bb2,false,floss,floss,floss
58181c276956bee1a8d8d71a5e66347d3d83223b,false,floss,pure,floss
581ce631026b98ee9438d54ef144df89bc91100b,false,floss,floss,floss
584986349eeabb8dc072db2ba5c8eede861ce5d7,false,floss,floss,floss
585cd2d9c4cea97afcbc9db2da85f1316afad78e,false,floss,floss,floss
586454da9a7accf072b20814b4c6f3d7331459fa,false,floss,floss,floss
586bd6e03e655af33de8f7d995da7f0a51c85e92,false,floss,floss,floss
5879813db7e5c9485a393cf79473b77be38ad5b3,false,floss,floss,floss
587ee346f88860c568a83e8af3127815b62f19b6,false,floss,pure,floss
588ae4e676ce26abec619c1e8cc5e58278d4c0e0,false,floss,floss,floss
58be869099f824ac36b297c679ba84bd6820ce1b,false,floss,pure,floss
58c147410f284711bf2d350d79e2f8f7bd360b5e,false,floss,floss,floss
58cd36fcb619809dc30c7e5a3b80a94ddff10158,false,floss,floss,floss
5905a465d70a544f9ba247b50fb4f703805989e6,true,pure,pure,floss
591f5607bd51e0748723894d58c13177d5c71b94,false,floss,pure,floss
592634c6460624fe58adaf53f5ad39635f629a17,false,floss,floss,floss
595f92fe5ee58c7d108d54c5e58234b1d6fe41b8,true,floss,floss,pure
598445169107c57acadbf042b95f877d4a9e2b8d,true,pure,floss,pure
59e2f30a553dd9678f833a699e1ec461c00cb3a2,true,floss,pure,pure
59f58c529fc9bf0c44a7e6ddb3cdc3c435c1f339,false,floss,floss,floss
59ff809dab56e48fb2f2b05b4a5aa4141683aa35,false,floss,pure,floss
5a20914aa8e905cb6820385ded96af4b68939db6,true,pure,floss,floss
5a26dbccb0a1ee368718273d57abc8a01bf80f10,false,pure,floss,floss
5a3eb1a6c3e61bd217e23e5d1e7c27f03fab4f08,false,floss,pure,floss
5a7176480f440c3cef0a62c3d285f3a8b6befc15,true,pure,floss,pure
5a79f56316f426942c63e7899744a5a219fdc7b3,true,pure,pure,pure
5a89af6a50c0c74d6c34440b7a8bfcb9eb8f044f,true,pure,floss,floss
5a89c9724a581b928b0b23b7c68d0ab07cfaef49,true,pure,pure,pure
5ab44aba07f5e3f431baeda339ad415f7ee9ab12,false,floss,floss,floss
5abd6431a28c8c8ff27f3a80d989deb41d77ea32,false,floss,floss,floss
5ac024f80987b6130439c23def7e0b36f6a360bc,false,floss,floss,floss
5ae43fcbf8333546501f6a14534a3c5345605771,true,pure,floss,pure
5aecd9aa8741db2971df1264e8100a5f4aad2866,false,floss,floss,floss
5b039e16836ce1059ed52bab04b05e1e5478b64f,true,pure,floss,floss
5b15d48803078397b3af487bdad289dc9a0ba21a,true,pure,floss,floss
5b255a263ff6dfbc2518e527466dc98aabf2cace,false,floss,floss,floss
5b320789d6fa01b2e9174d4bfb57867196594cc8,true,pure,pure,floss
5b3764966ddb97a793d82a70e1092c4d792f6597,false,floss,floss,floss
5b53b66fbf456de0bb2aff1092e6baa53221514f,false,floss,floss,floss
5b5b42fe4fb8adc73e6cde8d46a3d40bebfaa5b4,false,floss,floss,floss
5b62eb66996e9f66afcbfd040ff2d1b18ec1b88a,false,floss,floss,floss
5b77b1f0a8116ba40210869c094dceb2e27db78b,false,pure,floss,floss
5b82447098ad634900f8892297ef82083eadb954,false,floss,floss,floss
5b8ac8cbc5ff9e0dffb6ebc0485e0e2bc2a679fe,false,floss,floss,floss
5b98af8269de068f6fd3c1488170bb8d23bdef9c,false,floss,floss,floss
5b9fc26c51161837f01a9383aad8a2786445a4bd,false,floss,floss,floss
5baf28d0935b7f112c499856b3bc00c722feb460,true,floss,floss,pure
5bd424b4fd05d270c2590c1b6f760ec79e496aeb,false,floss,pure,floss
5bfff26bad4bc3bedfb9318fe403f9d1ca4c1c6d,false,floss,pure,floss
5c1c364d86827aa900908ef3741da7febfe4ec95,false,floss,floss,floss
5c2b89995e74c9ee7f52135aca1ae61aa23a68aa,true,floss,floss,floss
5c2c146d917d35c65b2f39838540c919ae8a9057,false,floss,pure,floss
5c37e8c95f8bf97dd71a685d3bfa3a8434701ff7,false,floss,floss,floss
5c56b50152d7939ad283dcaf1848234b7b59a20d,false,floss,floss,floss
5c63652f0b6b0561a00fa200a233be2a16574b42,false,floss,floss,floss
5c687d196223ba6e853ab8ed473fcab1e82f2e6a,true,pure,pure,floss
5c874205ae38162135009eb77bb378d8424eced4,false,floss,floss,floss
5c94432b239547ef3ee8326e9543200f67a2ed2f,false,floss,floss,floss
5c9e7a6530b7a459e76676939ee3cd6d02fc4e5f,false,floss,floss,floss
5cbe17973bd54c4e433e93ed1c16b5f3d58a142e,true,floss,floss,floss
5cc3821438e4f9bcf3a8503ba08e9a0008ef0f4c,false,floss,floss,floss
5ce4e3185528d1ec7f78fc5e5e200fc4cba185eb,true,floss,floss,floss
5cf381f57da41e986e7434fb7a46531c42c2cdd3,true,pure,floss,pure
5d0c36a5e150545cee1f1482a220ba74d33ad791,false,floss,floss,floss
5d1d3953b90646e6f7f4391fe93a0dd0075a2c94,false,floss,pure,floss
5d58ce9f2f16c5849401d7fc761c2035655f9701,true,floss,floss,floss
5d6ed8144b02431ae3b51e05e758598aac342991,true,pure,floss,pure
5d7e2fba24f99939e44dd082864c1dad55b3726f,true,pure,floss,floss
5da7d529b4311a1b693d685cef1dced5d7106cc6,false,floss,pure,floss
5db108c314fa5064669eefef8e5f6a52a1500b96,true,floss,floss,pure
5db892b6640c1c72f3226ab8a1372e8af1ecd36e,false,floss,floss,floss
5dba8a2e1f9b061a96dfa898f3dc0d8e1c79f03c,false,floss,floss,floss
5df3b865348a3647d23b6d17ef34371300f4dfd4,false,floss,floss,floss
5e3483ebed6eea244f2b6c94fcc8216882163377,false,floss,floss,floss
5e375dd557d3838594f8d11e557db641e7e64df1,true,pure,floss,pure
5e73b696d1ff7d39df933a6de5f89b46f8ace22a,false,floss,floss,floss
5e7fcebe48faf57cd6feb48cb1a68b4eb4b40519,false,floss,floss,floss
5e9b869f1d98d3201b3d8559724246854dce34bd,false,floss,pure,floss
5e9c9cfc358ab0b178cd044050d1af61bc7fad33,false,floss,floss,floss
5edb8630b745d531db137a07a431779a4263a440,false,floss,floss,floss
5ee76b8fb71c69a6ef4800476a28059c739c2822,false,floss,floss,floss
5ef3b4fb2e6ac387fa3a0927eb11c5bd8cd6bea8,true,pure,floss,pure
5f2a40502d4154b4740d52a17053704bb308c2b2,false,floss,floss,floss
5f3b35981d28179606c52599d502de7a08b9b690,false,floss,floss,floss
5f474da8ee68a306816d2134190996b118b65d96,false,floss,floss,floss
5f4cf763f92ccde1fc8702a048a0c825aca0942c,false,floss,pure,floss
5f5905d51561b2adb616a9b1b0b29f1358372ba4,false,floss,pure,floss
5f661d07d1f9e624ece9da5251a0a6c182b5a0f3,true,pure,floss,floss
5f81e79417267c47b7b2c44a5cd65dfd5c223a70,true,pure,floss,floss
5fa1187c79b673660ec72d7144e0241df5b1e6e3,true,floss,floss,pure
5faaa1cf180bc43dbdbb670d2bd937ef228feaa3,false,floss,floss,floss
5fb8dc07a85faf7c31bd8d2cf84c2d598784d1e9,false,floss,floss,floss
5fc388b16541713006b47bf0f923dccddd2363e5,false,floss,floss,floss
5fdcbbecb7233e406a9a3dc95b9e16bfb3688805,true,pure,floss,floss
5fe7557627fac6ace2554a4f8ef552c9d9512490,true,pure,floss,floss
6007fd30a80b2fa0a68c1dc0a263f125ed0dfb95,false,floss,pure,floss
6009a413b910940c551c209cda057f50823f4e76,false,floss,floss,floss
6031367114050c80e9602fd61f99916498267924,false,floss,pure,floss
6053ac5269b1b1d0d6145c0ee6b06cca7675d2a2,false,floss,pure,floss
60675cc2759db0c5629604279e70c51e10dfefd6,true,floss,floss,floss
607d784e5eb6dd73abccb3a4f42e8cc7cd7dd4bc,false,floss,floss,floss
607dd90c2504cbb9c2f71e53c6154361d4eda87d,true,pure,pure,floss
607ea34e7e96e64003193b0c0ff9967132467be0,false,pure,floss,floss
609497471441273367013c09a1e0e1c990726ec7,false,floss,floss,floss
60ae393da2166855877b1b19ba1fe7a1c735c986,false,floss,floss,floss
60b7ef57ee3e1070c95cf40599878c35fe244301,true,pure,floss,floss
60ca9f4826ebb84ff41737c2ba2b60484eedc0f9,false,floss,floss,floss
614f5c88ec9c67831cda11fa9a54f4c1acb0d30f,false,floss,floss,floss
616e61a928ed8a3a9d8bc4522dfb45b6601bc6bf,false,floss,floss,floss
617cd95741caec3b6bd77afc32924f1a500620b5,false,floss,floss,floss
61800f7419f959d9a4b0e2a690a5274afacd4f6b,true,pure,floss,floss
619fa2f463cc13f6a8f11844ec8b0634d33a72de,false,pure,floss,floss
61a0e89c4d7761c55ab147ced60767008183a61b,true,pure,floss,floss
61d4ddf495489efcc90a1ae7fdc2f99c23f6e024,true,pure,floss,floss
6206d82b2c670aa58537c686ce9144ba94201cf6,false,floss,pure,floss
621d1f98639369717b6d09f8dd066b2a2d129e09,false,floss,floss,floss
62294a76712bf17357d524efda0674ace7146b42,false,floss,floss,floss
624021fa66506c2b3fe13f85b8e831b1d868157c,false,floss,floss,floss
625ab9b9f1c5df3bc2d9eb6c02a1294068fdafa2,true,pure,floss,floss
626d2eba85b63e2a50c0bd116dee65af5e864b46,false,floss,pure,floss
627b0d5d7e840503369c084e4809a73f34c4353c,true,pure,floss,floss
6298b26666f513988f9a2c8f86aa4a5ffbef5087,false,floss,floss,floss
629b768ca480874e462fc9e21a4f16231ccbe4b3,true,pure,floss,pure
62aa0531fcc8be4e14c755cd51e7820da2b7dfd0,false,floss,floss,floss
62ade5d4fc0ff250ed3deb33e4b6d8b37dba029c,false,floss,floss,floss
62fba05f86f096f571f4384d8a7b87213e2ea964,false,floss,floss,floss
6317a7866575aef8d00ed6c857f439fa3bc77a38,true,floss,floss,pure
631ea40c15de426c1f82f611638bf91ac60ecdea,false,floss,floss,floss
63292292b8dbe3bb4f691f82823dcdc0172d2291,true,pure,floss,pure
632f1c8cfe79c9a453cf009772aaf59e2823ef9e,false,floss,pure,floss
6350c16e6d32ff318189bc861b25e4677e80a91a,false,floss,pure,floss
6367c843aed974eb234063f22464d49bd2cbc832,false,floss,floss,floss
63879b5ec7b998d04810180240ddde96f3c5c7db,true,pure,floss,floss
63945228fc0fabea2cfcf1f1b4d0a29ed3964107,false,floss,floss,floss
639d4b240c084900b6589222a0984babfc1890b1,false,floss,floss,floss
63a8bfe030ece2497c839bb34148b73e416466f4,true,floss,pure,floss
63b79763f87e62f30c4bb7f9fec1a9320b6c25ff,true,pure,pure,floss
63c4da14e86275963e33a35c262b71360eb3e14d,false,floss,floss,floss
63cbc184998eed8c62a2f3917f38a0ec8e11d633,true,floss,floss,floss
640d8ef456aeed2ebd9cc464bb5f555dd0fbd86d,true,pure,floss,pure
6422e34769e42b4eef5d9c073301c9791e9ca8b2,false,floss,floss,floss
64621c76a3b99a9655bb708f88f434b6f158795e,true,pure,floss,floss
647522fef87fecd9a71dc4e7771ed071c28c9d61,false,floss,floss,floss
647d95f6f75028a000d62a1feb34a476af4a29d8,true,pure,pure,floss
64f07ab60e6f244f40b279c28c822832e739d8d4,true,pure,floss,floss
64fd5aaea8dfacf0da1d9f0ba262684f76693d6f,false,floss,floss,floss
6511d7e594b28f2af077c8407b63ca6df877745c,true,pure,floss,pure
65144ee10186261dd26344fd730bca29d380384d,true,pure,floss,pure
6537ebe92cb762c1f15cba33d8857efe8bda16a4,false,floss,floss,floss
65440409b4d22e7bdae99ca8232fb5eaf38f4449,false,floss,floss,floss
65532e679a9f744cf6b7dcf585e7d61ba5c2ac2a,false,floss,floss,floss
655df9892d7152620b0626b15bad15edfee7cd58,false,floss,floss,floss
659da66d844b8c38d19c43b9ebe3453552797b1c,false,floss,floss,floss
65a2b6d16c9c378bf5af9d558fa38e9be03c4ce4,false,floss,floss,floss
65a7088e71061b876e9cd51140f31c92ded92777,false,floss,floss,floss
65efb777dd2bec2b4a4cee1f52bffb009ecd0a73,false,floss,floss,floss
65f929b0523038216d415b0bb7c1a1a54eac094f,false,floss,floss,floss
65fb17a88bd096b1e952ccca31ad709759644a1b,false,floss,floss,floss
664f3c060d12662db6a553b4fc1c32e9bdd0e527,false,floss,floss,floss
66538ccd02c526d95478f886216c5b2bfedc306a,true,floss,floss,pure
6665fc29b33abcc26aad4cecbfee88225b0a7225,false,floss,floss,floss
666ed7693d354b1de43b3ae2bb722b40a2407a66,false,floss,floss,floss
6681cf11dce06e5a3a66adf0fdb4d515ed808d91,false,floss,floss,floss
668a3353197a4da38de662c08aba6c833ee9a306,true,pure,floss,pure
66a82652cfe1a0d126d33316caebc79ba24d0c2e,true,pure,floss,pure
66b04467fd08b08e8825cdd55f3375cd6bc79be3,false,floss,floss,floss
66b7a2f96d4e5cd50ac51170a5b608ff38a409c6,true,floss,pure,floss
66b96ee5357b639729b6f220b1d5453027b866c6,false,floss,floss,floss
66c8ec3a655c638a2a506a720fed97e9f5c0f2b4,true,floss,pure,floss
66dd8852808bc487ab6bbbdd27be53f923c36ad1,false,floss,floss,floss
66f4c51ed648533f1c0f70a0d00d666112761b24,false,floss,floss,floss
66f5c1cfb93bb0fdf4bd57c00afc8db48227e117,true,floss,floss,pure
66fbd3202a7d210d27ffbfa5505f3f580347cfc3,true,pure,floss,pure
671950bb14dd11f133e89bbbb12f9f3741d3c1ac,false,floss,floss,floss
671bfa98d23cc3eca54931710ecbdbc26db53c7a,false,floss,pure,floss
674090703c2b531b6bc0c19e4b24922f99698326,false,floss,floss,floss
675da6b33ce894563a1f90257c9fcfa97e7c62b5,false,floss,floss,floss
67868599dc92e07ffdbb6665f0210e65f5d595cf,false,floss,floss,floss
678cdb4184b9397c70b94e1b696cf11bcf16b1e5,false,floss,floss,floss
67d4d32fe703d88d7cabd8a7d78bcccc5edd15fb,true,floss,floss,floss
67de707d50bdd3a95fb4f2443c3e10dc90031943,false,floss,floss,floss
67fa14aaee421f9533abcea688b1c6e918c6b353,false,floss,floss,floss
67fe978a5b6c612449be73eea969c54461695b66,false,floss,floss,floss
68113d65126590ad65762e7390259ab6e2a5cb4e,true,floss,floss,floss
6833614b120f11cbf9ec22bc31e31a811a061f5c,false,floss,floss,floss
6834f18736ec93b53a3d77a66ee2a6058debeb62,false,floss,floss,floss
68356f2a1fccbe5fa20ec213c9612870202474f8,false,floss,floss,floss
68472eafa51264327064dc477348b8426ae2ccb7,false,floss,floss,floss
6850035e2ab3032fd0e2a57254c5c87df9c54051,false,floss,floss,floss
685899f94c72bd596d86843a8bc59a0d88b4d24f,true,pure,floss,floss
6858dd3e3ab354c517503d310e50319be93cf6a2,false,floss,floss,floss
686c4a4b16d744f8329f6904c2c4a2d52a3fac1a,false,floss,floss,floss
68874ccb925453fb4465f5ed4f528566ba82b15c,false,floss,pure,floss
688c6d34e8803fc59e3ba49da5d274b614f3845d,false,floss,floss,floss
68b62e055bc08dc7876759281f7af38a580ade1d,true,pure,floss,floss
68c9e5d8c39bbcee955bc4826cad8aac094e63d4,true,pure,floss,floss
68dd847c048efcac2bf00407b8e2e960eda7e379,true,pure,floss,floss
68f4aa5fbcee89eef4be77d7a2a9e518fb29d6dc,false,floss,pure,floss
68f6b677926734d20b6c21a9c608562b5335268b,false,floss,pure,floss
69055f281be4e909746f7e073e590f9ed74adbc0,true,pure,floss,floss
691532190c12d5062dce6266a2c3a516a8167a14,true,floss,floss,floss
6928408cef5df7a3b8ba25d11a87c0a31988c931,true,pure,floss,pure
6939e968114d2e524b11a51029da4b47ce2d3785,true,pure,floss,floss
696b90a5a294ea69fabda8b7cd08ab2e11063591,false,floss,floss,floss
6984ce5287434956cc31ab5e556f89eb2b09e610,false,floss,floss,floss
69bf17ab178f383f1a52e94c168073aa272ca836,true,pure,floss,floss
69c2472a2ba8524e417dcf627a9d01d9d9960f1a,true,pure,pure,floss
69caad7db4604e0bda87ad8a95493db49dcd9d62,true,pure,floss,floss
69cedbfcaad18f40dcf97648c8adf129614054db,false,floss,pure,floss
69d299222df691a480ad434b6be4a3e7f390f09b,false,floss,floss,floss
69d5be4225085512aea5f9676d2f6ae105226c5c,false,floss,floss,floss
69e1f6eaa710ed7c1bc9e9aa5b91a0af185934bf,false,floss,floss,floss
69e29342f0ffb2c690460ec1898bf6b5d1a87818,true,floss,floss,floss
69f77cbddd4c74448f227e9aceef84d345118184,false,floss,floss,floss
69ff7ce83cf8da597a587e8907c8ff4928c0d5cd,true,floss,pure,floss
6a1d9de3d938d24baa2ba98b5379b0536177c786,false,floss,floss,floss
6a5003a3b07acb5161bf272a431c80720804916d,true,floss,pure,floss
6a53a97786c367d5bdcd15c73138ee2b8e8d88f9,true,pure,floss,floss
6a5baa564e5e6aa0ed361f9092e556e39669f173,false,floss,pure,floss
6a67b0c37844a4824f380beddd1327801f4efa39,false,floss,floss,floss
6a858a30d61fb6a575521bce9afa9448b5c309c1,true,floss,floss,floss
6a958a90a8e95028fca55bd8f2e2ddcee7e1ce6a,true,pure,pure,floss
6a9a80ea9babf13345a5f96e2f212150cb14c123,false,floss,floss,floss
6aabbbd282083716d631be7f2fa07ce93b93ee23,true,floss,floss,floss
6abc40ed4850d74ee6c155f5a28f8b34881a0284,false,floss,floss,floss
6ac195601808ca1c475b208cc9fd7cda4665353d,false,floss,pure,floss
6ac9a7e1b31395f842b4696b249a1ce4e8174db7,false,floss,pure,floss
6ace728204750e695b72741ae63713997af4d1b7,false,floss,floss,floss
6ae461ff2064c13534b261119f35d68c6c8777e1,false,floss,floss,floss
6af4d0a6318e71cad86d77c90114da8a179aec4b,false,floss,floss,floss
6b29ce04f99675af557ea49aacbd14f5bb5e2e08,false,pure,floss,floss
6b2bacd0092c7260aae58d9ce25be2f66b513750,false,floss,floss,floss
6b62e8f58655ecdedb4dd5269d5e3dbbfea90c27,false,floss,pure,floss
6b829007fd74601bfd9cb36e9e6817bd4e9b7d80,true,floss,pure,floss
6b86651ee731b68e8caaf304336e80abdfc3dd59,true,floss,pure,pure
6ba1f039f477c654ce3e74ab11202d91dda139d4,true,pure,pure,pure
6bc2e4206d552b9fc4a3cf3c494f1e6f56f5c49f,false,floss,floss,floss
6bcaf3152fad7efc3e32130255b433845113c8ee,false,floss,pure,floss
6bdf96a5bc2cd9c8722c207668931f1c074dbe6a,true,pure,floss,pure
6bede3197f3fc696a69007d77d5726af08ef1a74,false,floss,pure,floss
6bff9b8ecceafa51bc1c145d409dfeb7f3b3d77b,true,pure,pure,floss
6c0c5d8489dc422707a66264560ac0236fc31bd9,false,floss,floss,floss
6c3a715daa8aff23fbf900979d03068bdb1ed871,false,floss,floss,floss
6c445d6b7f3c8933a0bfd599ba8455b7254a323d,false,floss,floss,floss
6c4c0fea92307adf06150a5c7ad4f98c3e9d0ba5,false,floss,floss,floss
6c59920fa1ccc1815913ef0c79ee28329ca9f7b7,true,pure,floss,pure
6c862a4eff9df44d215d7dcc2f1c1709a186cb85,false,floss,floss,floss
6ca988e39a5d8f251bead078971e6eec3ff95637,true,pure,floss,pure
6cc80f2222208c01f6e4ce3bb1a484b0a751ac98,false,floss,floss,floss
6cfa5da13bd54afb24ece0303ac171bfe782563e,true,pure,floss,floss
6d04ef0383eb09716377f649b4c6f903624a31ac,true,pure,pure,floss
6d0d57e29b6dc44988c5f23b90f129181ec1c94e,true,floss,floss,floss
6d16a531b1b4b3d63dfa182cd8484fb4d9e93c86,false,floss,floss,floss
6d3a3eed27af0b6dd398da5bdd342d5bbd5340c0,false,floss,floss,floss
6d663f074ccd7ae6462c6f8bda8808204746e206,false,floss,floss,floss
6d66bdbf275f747f8d9381f3e92084aaa32526d8,false,floss,floss,floss
6d67e2e10b450d89ad184c1005044a0192e950c3,false,floss,floss,floss
6d795100ced6c8ba953182a9ff816804eee6eec1,false,floss,floss,floss
6d796e1c7b669a55d60ce035d333d65f4fa6c08c,false,floss,floss,floss
6d855daa4d8fa8d94311771519b96bb16d19d09b,false,pure,floss,floss
6d897c626992a3306f6623532a2eff3be2882b92,false,floss,floss,floss
6d95c4d0b50446bdeb44d60128f56ada25f28f46,false,floss,floss,floss
6dad865f5f0c302fc406a5bfd2cacdbb909e7522,true,pure,pure,pure
6db62b56018094540db72100973f8a01e0780ad4,false,floss,pure,floss
6db900f3d608949f2e27c33c35ba223c9e413043,false,floss,floss,floss
6dbcf6ada219ed8c8ef2d21b5f84da033abe53b3,true,floss,pure,pure
6dc5368c57b7dcd5fc3a578d5aa873e54dab6f74,false,floss,floss,floss
6dc75ce2f3305d9568f9a7e7078bd87c04009218,true,pure,floss,floss
6dcb5765bfadf7128479f3a43c5c2d900c7051ea,false,floss,floss,floss
6df496256bb709c9eff9eac9b58083f9313adff9,false,floss,floss,floss
6dfd11c30a9c85581b77c93cfcdbef37a5d497c6,false,floss,floss,floss
6e00ab956eb0148a74e926666862e4cc78936301,true,pure,pure,pure
6e06343c083e816727cb4ade917f7019d18148a3,true,floss,floss,pure
6e10692a60c8d27f118b7a920fdb4dce46e1f190,false,floss,floss,floss
6e22489616ca0a1bc904f6d350e37c9f299fe3b1,false,floss,floss,floss
